class,id,date,query,author,text
0,255148447097827328,,,172888225,Recent conditions have allowed 226 Euclid to hold open tryouts for the Iditarod. Registration is tomorrow at noon.
0,258581456123727872,,,309864126,@Ladbrokes any odds on louis saha to score the winner in the derby on sunday? @louissaha08 #backtohauntthescum #bagger
0,264069147682557952,,,337339876,@cii_meEXPOSEDx2: The PreGame 'State of the Union' VUU vs VCU .. tomorrow night at Mansion !
0,224572951947771904,,,174592946,Red Cross: Syria is now in civil war: The International Committee of the Red Cross said on Sunday it now conside... http://bit.ly/NsRYva 
0,264156108329988096,,,819640285,RIP to Capt. Walbridge of #HMSBOUNTY. Fair winds and following seas wherever you may be http://bit.ly/TpjOFS 
0,235020711993950209,,,19534874,She may have failed the drug test for metenolone but no trace of Rohypnol or GHB were found in her samplehttp://fb.me/1POBBJ0Gk
0,264012999260524544,,,17432059,"Eagle Bancorp Completes Sale of $10 Million of Common Stock: Nov 1 &;- Eagle Bancorp Inc. (Nasdaq:EGBN), the par... http://bit.ly/Y6Y1Jf"
0,261854925221408768,,,358195118,Help us get to 250 followers by the start of MVC Playoffs this Sunday! @gocreighton @BluejayLife @whitebluereview @CUBlueCrew
0,263317973576597504,,,212430742,"Don't miss these upcoming SPC events: On November 15th - A post-election breakdown with Mark and Mark,... http://fb.me/1Xxj6H6EH"
0,249319829255901185,,,603079011,"VB: #UE drops to 5-10 on the season after a sweep at Wichita State tonight: 3-0 (25-16, 25-16, 25-17). Aces play at Missouri State tomorrow."
0,248935782331596800,,,489534554,"Outdoor Movie Night tomorrow!! Come see Lorax while you eat hot dogs, and munch on popcorn and other treats. Food at 6pm, movie at dusk"
0,261102379850682369,,,33611771,No footy as Wednesday ....you know Thursday Is spurs day (@ White Hart Lane Stadium)http://4sq.com/S4e8p4
0,214812709806551040,,,466358568,"Head to a #Ladbrokes shop at 9am tomorrow to hear Tom Segal, #Pricewise of the Racing Post preview the action at #RoyalAscot. #horseracing"
0,252059987331936256,,,179508440,You've got to hand it to Tom Segal for big Saturday handicaps on the Flat.
0,251159660458024960,,,365989238,@SouthSideAsylum no back to watching Jim Henson's fattest character pitch the 8th #BrettBeakerMyers
0,250595580424884224,,,26522223,"Is Taco Tuesday, see you at El Rodeo de Pico Rivera this Friday . http://yfrog.com/moumcgpj "
0,240200698367729665,,,244058670,"Fastball, Wild Seeds set to take the stage for GrulkeFest: A Celebration of Brent at ACL Live http://austin.culturemap.com/newsdetail/08-27-12-14-50-brent-grulke-benefit-set-for-acl-live-in-september-tickets-on-sale-today/ … via @culturemapATX"
0,201441113716965376,,,156095474,Weekend pressure at TPC Sawgrass? Look no further than Harris English - 12 shot swing in a day - goes from 67 Fri to 79 Sat
0,259833960333463553,,,334252304,Timeout #MTVB as Arkansas State has come back to take a 20-19 lead in the 4th set. Red Wolves lead match 2-1
0,208648815979405312,,,216599676,#OPM will be performing live in the southside at Rex Theatre on the 8th of June. Holla at any #OPM rep. or myself for tickets.
0,263694949944528896,,,46913876,"Girls Night Out-Friday night-November 2nd. Fairfax Police Gym -#jazzercise. 6-8pm. Revercomb Dr. Fairfax, VA. Potluck following the dance!"
0,261890136046981122,,,547151843,HF @cumbedance for pay what you wish week! Oct 29- Nov 4http://www.cumbedance.com/
0,253622047496867840,,,411773462,New blog post : Marvel's Phase Two Kicks Off with 'Iron Man 3' Trailer on October 23rd http://bit.ly/QIsA5e
0,264202145631453184,,,286259762,"How much does @MittRomney want to win Va? Enough for 2 more rallies here on Monday, last day of campaigning, in Lynchburg & Fairfax."
0,264203915589992449,,,320516871,"Plans for the weekend: Movies, watch Tennessee dominate Saturday ( I hope ) and go to church #solid"
0,198905731670474754,,,444874151,Marijuana March is trending... Idk bout you but the last thing I wanna do when I'm high is walk #lazy
0,201378148007415808,,,299420825,Harris English hit a dude in the top of the head on his 1st tee shot of the day!! #wow
0,264021789963849728,,,204523240,"I don't doubt the 2nd coming will be in Jerusalem AND Missouri, but when is it due? http://bit.ly/Y6zIuQ"
0,262956264957562880,,,108177878,NBC writer @DanielJMartin_ has Lorenzo Brown as 4th best PG in the nation. Ryan Harrow comes in at No. 19:http://collegebasketballtalk.nbcsports.com/2012/10/29/nbcsports-coms-positional-rankings-who-are-the-countrys-20-best-point-guards/ …
0,233962853420384256,,,71167554,"Maniaci on Casimir Pulaski Day (March 1, 04): ""Some people call it a holiday."" Judge: ""I call it a holiday.""Courtroom laughs#DrewPeterson"
0,199692455254310913,,,427708273,last day of ISTEP tomorrow. #Tg #OverIt
0,243855500825997312,,,308882349,@TV3nz What happened to Breakout Kings? Thought it may of come back after the block. Have you guys just cut it completely from programming?
0,221074832761167872,,,44231653,Who wants to be on @Kandi's Kandi Factory?? #kandifactory You may see me and my new music on the new series
0,256386798136213504,,,32946138,"Sony's PlayStation Network store will receive an overhaul next Wednesday, October 17, in the PAL territories and October 23 in North..."
0,174070662439251968,,,16997975,Headed to the Honda Classic in Florida (@ Airport Fast Park - Red Lot)http://4sq.com/ypuPRj
0,261092102862151684,,,365353106,Tottenham Hotspur boss Andre Villas-Boas has played down speculation that he is already lining up a January bid for Brazilian Willian.
0,205677201142710272,,,78180730,You're going to breath the same air as Song Joongki tomorrow @cheonsa_jia grrrr
0,242423919603224576,,,436208263,Christmas or the Feast of Dedication? Passover or Easter? Memorial Day or Purim? July 4th or Feast of Pentecost?
0,249069935379234816,,,413211241,Playing with Fluke tomorrow night in The Sailors Return. #Weymouth. #live gig.
0,263114587933646849,,,50503943,SEMA kicks off in Las Vegas tomorrow. Our friends over at http://SXSPerformance.com  built up this Wildcat for the GBC... http://fb.me/Mxxu7GxY
0,255302930926825473,,,75095461,"Today is the first day of work for the Southern Indiana Blitz Build in Henryville. As you may remember, last... http://fb.me/1Gsrpp8Su"
0,217287395941421056,,,332165098,Front Line with Kamran Shahid Latest - 25 June 2012: http://bit.ly/OkDfnm
0,252826203558400000,,,74701513,LinkedIn Events: A Celebration for the Performing Arts in Television Film Theatre & Fashion November 24th 2012 Room 43 1039 e 43rd St.
0,262640161760882688,,,89450933,Is Martin Atkinson being brought out on Wednesday to 'even it up'
0,263546359393681408,,,557548188,"Gonzaga women win Cal Poly invitational - Wed, 31 Oct 2012 PST: Gonzaga placed four golfers in the top 10 on...http://dlvr.it/2PlS3G"
0,264236119992979456,,,538520173,"Hi guys, girls working tonight :- Passion, Alice, Harley, Sky, Stacey, Adriana, May, Paige and Willow. See you soon x"
0,245110685170810880,,,356790312,#ESIAfrica Wescoal signs three year supply agreement with Eskom: 10 September 2012 - Junior coal mining group We... http://tinyurl.com/96wpxc5
0,263320591698911233,,,139184091,It is official the NASDAQ market will be open in Wednesday
0,244353327679291392,,,84563846,'Clockwinder-who wouldn't say no'. Launch at the Commons on Tuesday. The biog of the late David Taylor is the untold story of a virtuous MP.
0,263750360160686081,,,231776924,"Core 6 Athletes 2012 Winter Banquet December 5th 6:30pm. Top prospects and college coaches from the B1G, SEC, Big 12, MAC and MVC. #Compete"
0,263153990114635777,,,240740870,listening to POETIC JUSTICE for the 1st time #DontJudgeMe
0,219890829530116096,,,622315650,Bill Carter of New York Times called. They are working on story about our renewal for tomorrow's paper. Charlie Skinner is doin' the talking
0,261423428660256769,,,490480720,AVB Reveals Latest Plans For January: Andre Villas-Boas says he has sent scouts around the world to see if the T... http://bit.ly/XluuLC 
0,259859019584385025,,,172658369,NEON theme! first round Monday night at the volleyball game in West Liberty! #wakawaka
0,236028492398088193,,,564923078,Just delivered a speech on IEBC preparedness for the March Election at ICJ conference at Mombasa Continental
0,260497442145984513,,,329695511,"Crimes against women: Khaps, women panel meeting on Oct 28: It would be for the first time that Haryana khap panchayats and National ..."
0,237001732834594816,,,21314314,"#Strikeforce Results: In an instant MMA classic, Miesha Tate & Julie Kedzie went to war. Tate pulled out the W with sub at (3:28) of the 3rd"
0,261260809861210112,,,299383019,"- Joseph Prince (FB):When your problems were in your hands, the weight and the burden may have crushe...When you... http://on.fb.me/VG52SP"
0,252072488060727296,,,318330178,"Now: ""There's only one Roger Johnson"" to Winter Wonderland. But now a Wed corner...which ends with Mattock rifling high into the South Bank."
0,216154503219642368,,,265592137,"I'm thinking about making August ""Baby Month"" at Life's A Celebration. With tips and ideas for those expectant and new mums out there."
0,253137302602252288,,,510253767,Tuesday is cleaning day at SHOP! And you all thought us Indys were all snorting caviar off Roman Abramovich and that #mythbusting
0,264061376719376384,,,264902450,Choirs off next Friday or the one after that... Tryna get a handful of people to go out somewhere for dinner... Anyone interested??
0,224508695051120640,,,153853944,Red Cross: Syria conflict is now a civil war: The International Committee of the Red Cross said on Sunday it now considers the confli...
0,238345863628464129,,,556159172,"GBU PM ready for reply on coal blocks: Congress: New Delhi, Aug 22 (IANS) With the Bharatiya Janata Party (BJP)... http://dlvr.it/22WMCj"
0,209998835752251393,,,14275624,EA #E3 News you may have missed: SimCity confirmed for Feb 2013 & SimCity Social for Facebook; Crysis 3 Feb 2013 release <c>
0,259135606200868865,,,17644917,"Confirmed: Ice Cream Sandwich finally coming to the Droid Bionic tomorrow, October 19th http://dlvr.it/2LQK6l  #OMGDroid"
0,264065603793469441,,,144271076,Open source misconceptions fading: IT Web: South Africa may be up to five years behind the rest of the wo... http://bit.ly/WbLWV9  #linux
0,263192899787825153,,,74427598,"Numerous treatment innovations presented at the Hands on Workshop on #Venous Disease, tomorrow until Nov 3 in #Cyprus http://bit.ly/vzUEU5"
0,249491439636062209,,,186684709,"Now that I think about it, the rams looked like Gregg Williams was their DC last Sunday. I know how much the @nfl like Williams."
0,223557197668429825,,,14469058,"I went to the Marijuana March, but I do not remember what happened there."
0,233137544571781120,,,115435421,Henryville residents still waiting for help from the March tornados....more @ 6:30 on 90.1FM.
0,220437745837932544,,,132497944,@PHSamsungMobile My 4th of July song is 'Ito Ang Gusto Ko' by Francis M. (Best for Independence Day here in the PH) #GalaxyPlayTrackoftheDay
0,262344808381693952,,,21131478,"Alternative news: Black Triangle Sighting in Tucson, Arizona on October 20th 2012 - Red circle with triangle cut... http://bit.ly/XBUS3Y"
0,257176573424312322,,,15726398,"Haggins flipped by Hoya linebacker, but he gets the 1st down! 1st and goal at the 5!"
0,260907918981996544,,,185430009,I'm just going to wrap myself in the jamaican flag for America day tomorrow
0,263487091659395072,,,367410658,"PSN Tuesday: Assassin's Creed 3, Okami HD: You can buy all the Assassin's Creed you can handle on PSN today. Both...http://dlvr.it/2PjQtJ"
0,240284747790688257,,,81346197,"Brand new updated logo, edited by David Taylor the new Executive Producer of ROC-TV. First introduction video will be up tomorrow!"
0,255361833144291328,,,763168273,#TOLOnews TOLOnews 08 October 2012: Top news in this Bulletin: The International Committee of the ... http://bit.ly/WIiGBK  #Afghanistan
0,258918845417418752,,,339957840,Ivanovic reaches Kremlin quarters: Ana Ivanovic advanced to the quarter-finals of the Kremlin Cup on Thursday by... http://bit.ly/RGEr18
0,242527278058307584,,,42814504,David Ruffin trending... I'm guessing The Temptations movie is on TV? They're actually the reason I got into music in 5th grade :].
0,160740892653797376,,,39394735,@akumakata kenot. Same night. Am doing Java Jazz for sure. Can always catch the Foos some other time. The jazz greats? Not likely.
0,260520897931251714,,,264469741,"A Red Carpet for Radicals at the White House by Steve Emerson and John Rossomando IPT News October 21, 2012 A... http://fb.me/2gyv4Nkwk"
0,262320661287026688,,,562192993,"Late Friday meet was just to clear air, says BJP a day later: Sources said the rumour about Gadkari quitting might have started... #News"
0,209694606751838208,,,19739348,Diana: A Celebration ends June 10th at the @mallofamerica; make sure to see the collection before it leaves! http://www.mallofamerica.com/events/feature/diana-a-celebration …
0,201389283230236672,,,36295355,Clocking that marshal in the head with his opening tee shot clearly rattled Harris English. Took him 2 holes to drop from 4th to T26.
0,235381736261959683,,,280390110,"Red Band End Of Watch Trailer Arrives: Gyllenhaal and Pena vs. the world Back in early May, the green band theat... http://bit.ly/NwOJAl "
0,262468015864545280,,,348415653,"We are in search for Trade Sales Manager in Muscat, Oman. If interested you may APPLY @ http://www.ebankingcareers.com/jobsd-3100-trade-sales-manager.html …"
0,219095503642705923,,,33674412,@SexSlaves at Irving Plaza NYC July 21. Chexk out the poster: http://twitpic.com/a2bae7
0,176933545573490688,,,283519321,"Express Front Line with Kamran Shahid ""International Day of #Women"" 05 March 2012 #Pakistan #MQM #WomenPK"
0,208739085437767681,,,87093832,"World Music Festival Rocks City Saturday: Maria Muldaur headlines the day-long event, which bring French G... http://bit.ly/MhkCzD  #jazz"
0,253583618998411264,,,101078976,Marvel's Phase Two Kicks Off with 'Iron Man 3' Trailer on October 23rd http://onfs.net/PX8mmx  #Featured #Hype #MovieNews
0,246780358534774784,,,59507141,"Creighton VB wins, 15-8 in the 5th set. Jays now 9-1 (1-0 in MVC) and have HUGE match vs. Wichita State at 6 pm tomorrow."
0,264007336471965696,,,422984124,Huge business trip for the team. Match in Philly tomorrow at 7 against Drexel
0,259379460745359360,,,57436721,Shaq Morris narrowed his list to Wichita State and Oral Roberts. He said he will likely make a final decision Monday. #shockers #mvc
0,263692198757941249,,,558297339,"During nap time I will: watch the end of Hart of Dixie, set up Activity Corner for tomorrow, & study more genetics stuff. #hotdiggitydog"
0,249229909917069312,,,39522290,Edsall gotta play the Gregg Williams tapes in the locker room before the game tomorrow.
0,264046063957192704,,,113160243,Tampa Bay Buccaneers vs Oakland Raiders Odds: Find out why each team will cover the spread on Sunday. http://www.locksmithsportspicks.com/raiders-buccaneers-odds/ …
0,253509300981477376,,,17768833,I may have just splurged on this: 'Firefly: A Celebration (Anniversary Edition)' by Joss Whedon... #dontjudgeme http://www.amazon.com/dp/1781161682/ref=cm_sw_r_tw_asp_y63PE.1WSJ61E …
0,257736947102019585,,,276643854,"New Shepard Fairey print: ""Oh Susannah"" will be released October 18th via @obeygiantstore . Check it out!http://bit.ly/SVjx1B"
0,263151617610747904,,,23291264,Siapa duduk Putrajaya and can pick me up at the airport this Friday? Kite belanje minyak masak!
0,263801819589926912,,,453361422,NBA league pass till the 6th
0,255914427071754240,,,317072961,Thinking about going to Henryville tomorrow it's been7 months since the Tornado destroyed it. It's my home town I will take pictures
0,222690017397583873,,,103294432,#Logansport school board members got a preview of the district's ISTEP scores Monday night: http://bit.ly/MVDhRJ 
0,262458612448894977,,,331229559,Pic: Jose Mourinho with Sun mingming (Chinese Basket ball player & one of the tallest men on earth.) http://yfrog.com/72wvd2j
0,256496252701777920,,,109494138,"BRIEF-Kinder Morgan shares off 3 percent after the bell: NEW YORK, Oct 11 (Reuters) - Kinder Morgan Inc : * Sha...http://bit.ly/VW1rPD"
0,262847141041537024,,,67906150,My July 18 Buy recommendation for HF with a TP of KES20 http://www.contrarianinvestingkenya.info/index.php/research-hub/93-housing-finance-h1-2012-earnings-the-evolution-into-a-one-stop-shop-begins#.UI5KxrCw4ro.twitter …
0,262747875912589312,,,470512223,Why sit at home Monday night when you can come to YOUNG LIFE?! Tomorrow @ 7:27! #westsalemyounglife
0,263748939285659650,,,571756050,Ward 2 May Have Two Members on the DC State Board of Education http://msq.re/Y2am1c
0,225249111065108480,,,621966679,World Briefing | Africa: Mali: Red Cross Prepares Food Aid: The International Committee of the Red Cross said Monday that it had star...
0,264183104602783744,,,352607694,@courtneyolson12 Courtney!! Do you know if that emotion scrapbook thing for health is due tomorrow?
0,256767050364633088,,,421166724,Guy sat opposite me on the train is the spit of Dave Grohl
0,263789934337466368,,,248018154,#DubaiSaturday will be #CollegeFever Nov 3rd. Free be4 12 with College Id
0,239817382045044736,,,37104970,"Look for Monday's edition of The Record for full package of stories, photos and more about Friday's plane crash"
0,216954551931117568,,,73444373,Per NC State: Lorenzo Brown will have exploratory surgery on his right knee Tuesday to pinpoint the source of the discomfort in his knee.
0,263511918399086593,,,35893160,More NBA tomorrow.. Free NBA league pass till the 6th.. What did I do to deserve this (rozay voice)
0,262445391126073344,,,279158605,"ZE:A's Dong Jun and B2ST's Dongwoon have been cast for the role of Frank in musical ""Catch Me If You Can"" which will be their musical debut."
0,236110647459467264,,,337393969,Striker Louis Saha signs a one-year deal at Sunderland and could make his debut at Arsenal on Saturday. http://fb.me/YpE05mfO
0,263362726766710784,,,312872826,WILDCAT WORKOUT OCTOBER 31st in the old gym at 7pm!! #FVSU RRTT
0,259212340778659840,,,87417707,Igor Sechin: Rosneft's Kremlin hard man comes out of the shadows | Business | http://guardian.co.uk http://www.guardian.co.uk/business/2012/oct/18/igor-sechin-rosneft-kremlin-hard-man-shadows …
0,262266944948957184,,,20573733,Another Saturday at the office! Leaving soon though it's cold in here! (@ Kinder Morgan (Former El Paso Corp.))http://4sq.com/PXG1QH
0,263751834181718016,,,229548498,@TheShannonBurke after @immandaschmidt's call I foresee the jackals lining up for studio visits on Thursday's.
0,264148660781215746,,,577911672,Yesterday I asked Maria where the candy was and sshes like ill get it tomorrow when all the candy is on sale #ghetto #candy
0,264197624364662784,,,551436128,Prolly go too the VCU game Next Friday.
0,264206877146087424,,,161372520,"Me: ma? Ma: yes, love bug. Me: wyd? Ma: grilling with shanney and april. Me: at 10:30? -___- AT night. In Memphis.While I'm in Knoxville.."
0,208763246386216963,,,369260029,"World Music Festival Rocks City Saturday: The next day, she hit Alameda to poster the In the days leading up to ... http://bit.ly/L6bWoC"
0,263665605448708096,,,710560326,"Nine Goa Congress legislators want to join us: BJP: Panaji, Oct 31 (IANS) Goa's ruling Bharatiya Janata Party (B... http://adf.ly/EDrTM"
0,259094461987033088,,,169635647,Intro to fast pitch pitching lessons at SPC. We have a spot available in our Wednesday class from 5-6 PM the cost... http://fb.me/1OYIsTYAC
0,264145476524322818,,,593867303,Tennessee game Saturday with @King_Gunter :)
0,263590015743954944,,,577250408,Question Time comes from London tomorrow night wth Jerry Springer and David Miliband amongst those on the panel: http://www.mentorn.tv/news.aspx#2382
0,264148403112517633,,,34239637,@bbcquestiontime From this performance it is obvious why David Miliband comes up 1st when you google Miliband! #onetowatch
0,264121303961849858,,,151136438,Panasonic Eluga getting Ice Cream Sandwich update: Panasonic may have all but pulled out of the European smartp... http://bit.ly/Y9mXji
0,248209465726337025,,,346235321,Steve Emerson on SUN explains the riots and real motives http://noisyroom.net/blog/2012/09/18/steve-emerson-on-sun-explains-the-riots-and-real-motives/ …
0,193612635344875520,,,211270920,"Battlefield 3, Open Lobby, 'Rats Clan' Xbox Live Server, Sunday 9:30pm GMT. ...bring the rain."
0,241684194621808640,,,35499827,@FrencHMonTanA: DMV I will be Performing LIVE @ DC Star this Saturday w/ Big and the Band shout to Sunshine + Bennyt
0,251125261947527168,,,216498618,"Don't forget tomorrow's Girls Night w/Tia & Tamera 9e/6p, Girlfriend Confidential:L.A. 10e/p & Chelsea Lately with Kristin Chenoweth 11e/8p"
0,238002033087623168,,,18319419,"Before he was ""Dr. Seuss"" Theodor Seuss Geisel was an ad guy: http://bit.ly/PTyP6H  What was your 1st job? http://bit.ly/O0rSyd  #MyFirstJob"
0,169564275059339264,,,62682380,Irving Plaza NYC Blackout Saturday night. Got limited spots left on the guest list. Tweet me why you think you deserve them
0,262715977421160448,,,797057,"Despite rumors that Sandy will close down @UMMorris, Kremlin, & Houses of Parliment, it appears we'll still have classes tomorrow. Sigh."
0,264152359976976384,,,634811048,Tottenham v Wigan: Match Preview:: Tottenham and Wigan are set to meet at White Hart Lane this Saturday as the ... http://bit.ly/WcNC0z
0,227195870079246337,,,210927606,@sfj Making a Spotify list of albums you mention in your @frank_ocean piece. Cherry Moon stk or Sign 'O the Times Prince's 7th album?
0,255352227265400832,,,330470882,Kathy Walsh has Kentucky Derby winning jockey Mario Gutierrez in the irons on Thursday October 11th when Duke... http://fb.me/2sYIQfjLl
0,243945559495426048,,,255607636,"There's still time to get your tickets to the Indie Designer Fashion show this Saturday confirmed guest Erica Mena of Love & Hip Hop, Maino,"
0,255365763463016448,,,65384314,"This saturday it's time for some classics in Cherry Moon. Remember tracks like G-Mode, Sacred Grounds,... ? Me... http://fb.me/2md6GBlhY"
0,261634989941194753,,,65675862,Phinsider Week 8 Picks: Thursday Night Football continues tonight with the Tampa Bay Buccaneers facing the Minne... http://bit.ly/RM77GO
0,258727866496335872,,,262427633,"SPC places parts of central & eastern NC in the ""Slight Risk"" category for strong to severe storms with possible damaging winds on Thursday."
0,263973267470176258,,,355627154,"My 1st pd tchr a newbie, let me see if I can skip the ISS room & go straight to class"
0,251862478156341248,,,341358504,Henryville vs. Charlestown volleyball game Tuesday!! Who's going?! #AtHenryville #GonnaHaveADJ #CancerNight
0,241797374148755456,,,31024717,Dongwoo had a stash of bubblewrap in his bedroom & stopped Gyu from throwing it out coz he 'wasn't done popping it yet'? LMAO! New 2nd bias!
0,262984362633596928,,,19176739,Nitin Gadkari cans Himachal poll campaign: Sources close to Gadkari said late Monday night that the cancellation... http://bit.ly/YfbkGM 
0,263322268967501824,,,272193704,Nasdaq follows New York Stock Exchange by announcing it will reopen tomorrow after Superstorm #Sandy kept them closed for two days
0,261980583238971392,,,58854397,Timmonsville with a 26 yd throw. 1st down on the 1 yard line. Trying to even the score @ChevyEndZone
0,260905747418845184,,,871363542,Champions League is in Mourinho's blood: Paulo Sousa thinks Jose Mourinho may consider his time at Real Madrid a failure if he does...
0,260618851832713217,,,348415653,"We are in search for Card Section Manager in Muscat, Oman. If interested you may APPLY @ http://www.ebankingcareers.com/jobsd-3088-card-section-manager.html …"
0,260523560630616065,,,77315885,Please join LPG and Good Start Genetics for a legal town hall cocktail reception Monday @ 7 pm at the Marriott Marquis Mission Hills Room.
0,262908458918088704,,,620464784,Tampa Bay Buccaneers: Game-by-Game Predictions for 2nd Half of the Season - Bleacher Reporthttp://ow.ly/2sVhaE
0,233962020347727872,,,102446961,"Maniaci on Casimir Pulaski Day (March 1, 2004): ""Some people call it a holiday."" Judge: ""I call it a holiday."" #DrewPeterson"
0,260501785632980992,,,310619138,Found the limited edition of Midnight Sun. But since B2ST's oppars are going to work on a new album. I'm not going to buy the 5th mini album
0,264016003577556992,,,325982824,ALMOST forgot about VCU's Open House this Saturday!
0,261166872114888704,,,601837360,DTN Bangladesh: BPL issues to be decided Nov 1: Bangladesh Cricket Board will take a final decision on the Bangl... http://bit.ly/RD20Zw
0,262915421232058368,,,60101766,"From satellite images, it appears that Muscat may get some thundershowers tonight"
0,263665761258717184,,,62604922,"Job report to be released on Friday by the Kremlin, aka, Bureau of Labor Statistics. Get your conspiracy theories ready!!!"
0,215722813619847168,,,404235335,"Danny Care and James Haskell recalled to the England side for the third Test against South Africa on Saturday,"
0,238272920495988736,,,172443272,LEO OR VIRGO?! CLUB PULSE is the MOVE this THURSDAY! Leos & Virgos are free before 12! Also co-hosted by #Evalesco! Evalesco WILL be there!
0,256883172237787136,,,861598856,"iStrategies ~ PlayStation Network Maintenance Monday - If you're looking to play PSN games this upcoming Monday, you... http://ow.ly/2sEymt"
0,231003652154880000,,,55188830,"When Eraserheads, Francis M. and Rivermaya are in the same stage | The APR Blog http://shar.es/vvff2  via @arjaypaulreyes"
0,253560294452895744,,,217691176,Taken 2 comes out Friday and the Afghans will have it Saturday guaranteed
0,257848235660550146,,,212528134,New poster for our @liveandswingin gig at St David's Hall in April with Ruthie Henshall and @johnowenjonespic.twitter.com/3QLLxche
0,252521685402652672,,,855105456,"Brad Keselowski is your winner! Jeff Gordon finishes 2nd with Mark Martin, Jimmie Johnson and Carl Edwards rounding out the top 5."
0,264087452388564992,,,61266334,"Coming up in the 4pm (Eastern) hour, another chance for you to win tickets to tomorrow night's Hudson Family... http://fb.me/1jOmB63PS"
0,264077559015292928,,,632515019,I'm waiting for the entire Troy football team to pile out of the new Music Building tomorrow night and pillage the streets of Knoxville.
0,254869321568890881,,,120487261,Kristin Chenoweth arrives at the 2nd annual Hero Dog Awards http://dlvr.it/2H4yK8
0,201051334189920258,,,17552470,"May 14th the riot starts. Rt @sternshow Check out Bill Carter's piece in the @NYTimes : ""Prime-Time Stern"" http://nyti.ms/JI7m1e  @HowardStern"
0,233293514346229760,,,36737727,"Updated #PackinSpain blog with some stat totals, like Lorenzo Brown and C.J. Leslie with double-doubles: http://blogs.fayobserver.com/accbasketball/August-2012/N-C--State-improves-to-2-0-on-foreign-trip-with-80 …"
0,179922664423555072,,,17997441,"All humans are entrepreneurs - Reid Hoffman in ""The startup of you"" http://instagr.am/p/IJ5IhtMlNC/"
0,262312695339053056,,,458398831,"Late Friday meet was just to clear air, says BJP a day later: Sources said the rumour about Gadkari quitt... http://bit.ly/XBs9w3  #india"
0,220074049089441793,,,488889476,I don't know of a rule that could stop QLD playing David Taylor - the NRL to us on if QLD can play Taylor tomorrow in #Origin3 #nrl
0,256548792298520576,,,342522812,Anyone going yo watch the Lakers vs Heat game in Miami February?
0,264053734512926720,,,37706657,"Team Foster Call will be on tonight Thursday November 1st, from 9pm-10pm Eastern 712-432-0900 new access code 833433#. http://www.reapyourblessings.com"
0,264162523278893056,,,24386160,"SNSD's Tiffany, CNBLUE's Yonghwa and B2ST's Kikwang MCs for the SBS K-Pop Super Concert Nov 10 http://omonatheydidnt.livejournal.com/10084100.html"
0,250453057735913474,,,50118668,"I'm going to Stephen Kellogg and The Sixers at Rex Theatre in Pittsburgh, PA - Oct 30 http://bnds.in/Si0dXQ"
0,263261943148720129,,,17989166,Dir. Gen. Alan Hoffmann and Chairman of the Board of Governors Jim Tisch have brought #TLVBOG to a close. See you in February in Jerusalem!
0,200319896125579264,,,63011081,"@rioferdy5 Harold and the Purple Crayon, although it may be for slightly younger. And anything by Dr. Seuss is always quality."
0,264120256480559105,,,772841804,I'm talkn All Black party on the 14th then VIP all nite Saturday at Sky.... Family n friends will be in da building ....We gon shut Sky down
0,263611023204954112,,,308480059,Breaking M&A news today: Canada's Potash Corp. in talks with Israel's Netanyahu on merger with Israel Chemicals. that may be worth +$13.5bln
0,159729114276839424,,,269112025,4 Tasty Hoops Matchups tonight 1. San Diego State @ New Mexico 2. Marshall @ West Virginia 3. St. Joe @ Xavier 4. Wichita St @ UNI
0,208802971478278144,,,553759737,"World Music Festival Rocks City Saturday: Maria Muldaur headlines the day-long event, which bring French Gypsy j... http://bit.ly/L6SWum"
0,246237224012767233,,,54333431,Don't miss the FREE Sunset Blues Concert tonight from 5-7:00pm with March Fourth Marching Band in Mountain... http://fb.me/2dtqjsKBN
0,179791422445207552,,,319130390,"So This is how it's gonna be #NCAA South 3rd Round Winners UK, Iowa St, Wichita ST, Ind, UNLV, Baylor, Xavier (upset) Duke"
0,261621725618401280,,,299047270,Time for Thursday Night Football as the Tampa Bay Buccaneers take on the Minnesota Vikings. #NFL
0,263628113844527104,,,15058004,"I'm going to Level 42 at Sentrum Scene in Oslo, Norway - Nov 2 http://bnds.in/VDmZvL"
0,237626507776888832,,,239385479,"Kinder Morgan, Chevron, & Shell: Natural Gas M&A of the Day: Chevron Corporation (NYSE:CVX) places 2nd, only toE...http://bit.ly/ORKZx9"
0,263342355791347712,,,225973684,Friday After Next just came on VH1 I'm boutta be chilling.!
0,255571376637874176,,,71777780,In 1992 Pope John Paul II proclaimed the Catholic Church wrongly condemned Galileo for asserting the Earth revolves the Sun - 359 years late
0,245641095978037248,,,372545228,"Anderson Cooper and Kristin Chenoweth on His Coming Out: Anderson Live premiered Monday, with Kristin Chenoweth ... http://bit.ly/REDYAq "
0,257407393707732993,,,177490043,"Getting ready to board EI 105 to NYC to open Pinter, A Celebration with Julian Sands drctd by John Malkovich @IrishRep on Tuesday"
0,241602749895155714,,,109510926,Knicks vs Celtics oct. 20 at the times union.... #Bethere
0,202484452054671360,,,466358568,"Tom Segal, Pricewise of the Racing Post, will be on @Live_Ladbrokes tomorrow previewing the big races on day one of York's Dante Festival."
0,249580223589388289,,,76784243,West Liberty goes for it on 4th & goal with seconds remaining in the half. Isaiah Moody runs 2 yards in. FSU leads 19-13 at the half.
